route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
182-247,NOV25-TroyRMB-Weekday-12,13017875-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham/Wellness Way",0,1820400,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017876-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes/Wellness Way/KIPP",0,1820402,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017877-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham/Wellness Way",0,1820400,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017878-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham/Wellness Way",0,1820400,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017879-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham/Wellness Way",0,1820400,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017880-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham/Wellness Way",0,1820400,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017881-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham/Wellness Way",0,1820400,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017882-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham/Wellness Way",0,1820400,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017883-NOV25-TroyRMB-Weekday-12,"Albany-Troy via CCS and Wellness Way",0,1820403,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017884-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham/Wellness Way",0,1820400,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017885-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham/Wellness Way",0,1820400,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017886-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes/Wellness Way/KIPP",0,1820402,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017887-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham/Wellness Way",0,1820400,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017888-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham/Wellness Way",0,1820400,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017889-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham/Wellness Way",0,1820400,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017890-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham",0,1820398,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017891-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham",0,1820398,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017892-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham",0,1820398,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017893-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham",0,1820398,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017894-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham",0,1820398,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017895-NOV25-TroyRMB-Weekday-12,"Albany-Troy via Latham/Cohoes/Shoppes of Latham",0,1820398,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017896-NOV25-TroyRMB-Weekday-12,"Troy-Albany via Cohoes/Latham/Shoppes of Latham",1,1820383,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017897-NOV25-TroyRMB-Weekday-12,"Troy-Albany via Cohoes/Latham/Shoppes of Latham/Wellness Way",1,1820401,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017898-NOV25-TroyRMB-Weekday-12,"Troy-Albany via Cohoes/Latham/Shoppes of Latham/Wellness Way",1,1820401,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017899-NOV25-TroyRMB-Weekday-12,"Troy-Albany via Cohoes/Latham/Shoppes of Latham/Wellness Way",1,1820401,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017900-NOV25-TroyRMB-Weekday-12,"Troy-Albany via CCS and Wellness Way/KIPP",1,1820404,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017901-NOV25-TroyRMB-Weekday-12,"Troy-Albany via Cohoes/Latham/Shoppes of Latham/Wellness Way",1,1820401,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017902-NOV25-TroyRMB-Weekday-12,"Troy-Albany via Cohoes/Latham/Shoppes of Latham/Wellness Way",1,1820401,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017903-NOV25-TroyRMB-Weekday-12,"Troy-Albany via Cohoes/Latham/Shoppes of Latham/Wellness Way",1,1820401,1,1
182-247,NOV25-TroyRMB-Weekday-12,13017904-NOV25-TroyRMB-Weekday-12,"Troy-Albany via Cohoes/Latham/Shoppes of Latham/Wellness Way",1,1820401,1,1
